"id","university_name","program_code","program_name","subject_combination","admission_method","admission_score","note"
16426,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"75102050",Công nghệ kỹ thuật ô tô điện,A00; A01; C01; D01,Điểm thi THPT năm 2024,14.0,""
16427,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7510301","Công nghệ kỹ thuật điện, điện tử",A00; A01; C01; D01,Điểm thi THPT năm 2024,14.0,""
16428,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7720201",Dược học,A00; B00; D07,Điểm thi THPT năm 2024,21.0,""
16429,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7810202",Quản trị nhà hàng và dịch vụ ăn uống,A00; A01; C01; D01,Điểm thi THPT năm 2024,14.0,""
16430,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7220201",Ngôn ngữ Anh,C00; D01; D08; D10,Điểm học bạ năm 2024,15.0,""
16431,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7220210",Ngôn ngữ Hàn Quốc,C00; D01; D10; D66,Điểm học bạ năm 2024,15.0,""
16432,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7320108",Quan hệ công chúng,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16433,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340101",Quản trị kinh doanh,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16434,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340116",Marketing,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16435,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340122",Thương mại điện tử,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16436,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340201",Tài chính - Ngân hàng,A00; A01; C04; D01,Điểm học bạ năm 2024,15.0,""
16437,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340301",Kế toán,A00; A01; D01; D10,Điểm học bạ năm 2024,15.0,""
16438,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340406",Quản trị văn phòng,A00; A01; C03; D01,Điểm học bạ năm 2024,15.0,""
16439,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7380101",Luật,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16440,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7480103",Kỹ thuật phần mềm,A00; A01; D01; D10,Điểm học bạ năm 2024,15.0,""
16441,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7480201",Công nghệ thông tin,A00; A01; D01; D10,Điểm học bạ năm 2024,15.0,""
16442,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7510205",Công nghệ kỹ thuật ô tô,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16443,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"75102050",Công nghệ kỹ thuật ô tô điện,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16444,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7510301","Công nghệ kỹ thuật điện, điện tử",A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16445,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7720201",Dược học,A00; B00; D07,Điểm học bạ năm 2024,22.0,""
16446,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7810202",Quản trị nhà hàng và dịch vụ ăn uống,A00; A01; C01; D01,Điểm học bạ năm 2024,15.0,""
16447,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7220201",Ngôn ngữ Anh,"",Điểm ĐGNL HCM năm 2024,550.0,""
16448,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7220210",Ngôn ngữ Hàn Quốc,"",Điểm ĐGNL HCM năm 2024,550.0,""
16449,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7320108",Quan hệ công chúng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16450,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340101",Quản trị kinh doanh,"",Điểm ĐGNL HCM năm 2024,750.0,""
16451,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340116",Marketing,"",Điểm ĐGNL HCM năm 2024,550.0,""
16452,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340122",Thương mại điện tử,"",Điểm ĐGNL HCM năm 2024,550.0,""
16453,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340201",Tài chính - Ngân hàng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16454,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340301",Kế toán,"",Điểm ĐGNL HCM năm 2024,550.0,""
16455,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7340406",Quản trị văn phòng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16456,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7380101",Luật,"",Điểm ĐGNL HCM năm 2024,550.0,""
16457,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7480103",Kỹ thuật phần mềm,"",Điểm ĐGNL HCM năm 2024,550.0,""
16458,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7480201",Công nghệ thông tin,"",Điểm ĐGNL HCM năm 2024,550.0,""
16459,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7510205",Công nghệ kỹ thuật ô tô,"",Điểm ĐGNL HCM năm 2024,550.0,""
16460,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"75102050",Công nghệ kỹ thuật ô tô điện,"",Điểm ĐGNL HCM năm 2024,550.0,""
16461,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7510301","Công nghệ kỹ thuật điện, điện tử","",Điểm ĐGNL HCM năm 2024,550.0,""
16462,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7720201",Dược học,"",Điểm ĐGNL HCM năm 2024,550.0,""
16463,Đại Học Kinh Tế Kỹ Thuật Bình Dương,"7810202",Quản trị nhà hàng và dịch vụ ăn uống,"",Điểm ĐGNL HCM năm 2024,550.0,""
16464,Đại Học Hoa Lư,"7140201",Giáo dục Mầm non,D01; C00; A00; C14,Điểm thi THPT năm 2024,26.62,""
16465,Đại Học Hoa Lư,"7140202",Giáo dục Tiểu học,M01; M07; M08; M05,Điểm thi THPT năm 2024,27.2,""
16466,Đại Học Hoa Lư,"7140209",Sư phạm Toán học,A00; A01; D07; B08,Điểm thi THPT năm 2024,26.03,""
16467,Đại Học Hoa Lư,"7340101",Quản trị kinh doanh,A00; A01; D01; A10,Điểm thi THPT năm 2024,16.0,""
16468,Đại Học Hoa Lư,"7340301",Kế toán,A00; A01; D01; A10,Điểm thi THPT năm 2024,16.0,""
16469,Đại Học Hoa Lư,"7480201",Công nghệ thông tin,A00; A01; D07; B08,Điểm thi THPT năm 2024,16.0,""
16470,Đại Học Hoa Lư,"7810101",Du lịch,C00; D14; D66; D15,Điểm thi THPT năm 2024,16.0,""
16471,Đại Học Hoa Lư,"7140201",Giáo dục Mầm non,D01; C00; A00; C14,Điểm học bạ năm 2024,26.64,""
16472,Đại Học Hoa Lư,"7140202",Giáo dục Tiểu học,M01; M07; M08; M05,Điểm học bạ năm 2024,27.97,""
16473,Đại Học Hoa Lư,"7140209",Sư phạm Toán học,A00; A01; D07; B08,Điểm học bạ năm 2024,27.75,""
16474,Đại Học Hoa Lư,"7340101",Quản trị kinh doanh,A00; A01; D01; A10,Điểm học bạ năm 2024,18.0,""
16475,Đại Học Hoa Lư,"7340301",Kế toán,A00; A01; D01; A10,Điểm học bạ năm 2024,18.0,""
16476,Đại Học Hoa Lư,"7480201",Công nghệ thông tin,A00; A01; D07; B08,Điểm học bạ năm 2024,18.0,""
16477,Đại Học Hoa Lư,"7810101",Du lịch,C00; D14; D66; D15,Điểm học bạ năm 2024,18.0,""
16478,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220201",Ngôn ngữ Anh,A01; D01; D14; D15,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16479,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220204",Ngôn ngữ Trung Quốc,A01; D01; D04; D14,Điểm thi THPT năm 2024,16.0,""
16480,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220209",Ngôn ngữ Nhật Bản,D01; D06; D14; D15,Điểm thi THPT năm 2024,15.0,""
16481,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220210",Ngôn ngữ Hàn Quốc,D01; D10; D14; D15,Điểm thi THPT năm 2024,15.0,""
16482,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310206",Quan hệ quốc tế,A01; D01; D14; D15,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16483,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310608",Đông phương học,D01; D06; D14; D15,Điểm thi THPT năm 2024,15.0,""
16484,Đại Học Ngoại Ngữ Tin Học TPHCM,"7320108",Quan hệ công chúng,A01; D01; D14; D15,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16485,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340101",Quản trị kinh doanh,A01; D01; D07; D11,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16486,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340120",Kinh doanh quốc tế,A01; D01; D07; D11,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16487,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340122",Thương mại điện tử,A00; A01; D01; D07,Điểm thi THPT năm 2024,15.0,""
16488,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340201",Tài chính - Ngân hàng,A01; D01; D07; D11,Điểm thi THPT năm 2024,15.0,""
16489,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340301",Kế toán,A01; D01; D07; D11,Điểm thi THPT năm 2024,15.0,""
16490,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340302",Kiểm toán,A01; D01; D07; D11,Điểm thi THPT năm 2024,15.0,""
16491,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380101",Luật,A01; C00; D01; D66,Điểm thi THPT năm 2024,15.0,""
16492,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380107",Luật kinh tế,A01; D01; D15; D66,Điểm thi THPT năm 2024,15.0,""
16493,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480107",Trí tuệ nhân tạo,A00; A01; D01; D07,Điểm thi THPT năm 2024,15.0,""
16494,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480201",Công nghệ thông tin,A00; A01; D01; D07,Điểm thi THPT năm 2024,15.0,""
16495,Đại Học Ngoại Ngữ Tin Học TPHCM,"7510605",Logistics và quản lý chuỗi cung ứng,A01; D01; D07; D11,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16496,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810103",Quản trị dịch vụ du lịch và lữ hành,A01; D01; D14; D15,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16497,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810201",Quản trị khách sạn,A01; D01; D14; D15,Điểm thi THPT năm 2024,20.0,Tiếng Anh hệ số 2
16498,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220201",Ngôn ngữ Anh,A01; D01; D14; D15,Điểm học bạ năm 2024,25.0,Tiếng Anh nhân hệ số 2
16499,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220201",Ngôn ngữ Anh,A01; D01; D14; D15,Điểm học bạ năm 2024,25.25,Đợt 2
16500,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220204",Ngôn ngữ Trung Quốc,A01; D01; D04; D14,Điểm học bạ năm 2024,19.25,Đợt 2
16501,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220204",Ngôn ngữ Trung Quốc,A01; D01; D04; D14,Điểm học bạ năm 2024,19.0,""
16502,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220209",Ngôn ngữ Nhật Bản,D01; D06; D14; D15,Điểm học bạ năm 2024,18.25,Đợt 2
16503,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220210",Ngôn ngữ Hàn Quốc,A01; D01; D14; D15,Điểm học bạ năm 2024,18.75,Đợt 2
16504,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220210",Ngôn ngữ Hàn Quốc,D01; D10; D14; D15,Điểm học bạ năm 2024,18.5,""
16505,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310206",Quan hệ quốc tế,A01; D01; D14; D15,Điểm học bạ năm 2024,24.5,Tiếng Anh nhân hệ số 3
16506,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310206",Quan hệ quốc tế,A01; D01; D14; D15,Điểm học bạ năm 2024,24.75,Đợt 2
16507,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310608",Đông phương học,A01; D01; D14; D15,Điểm học bạ năm 2024,18.75,Đợt 2
16508,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310608",Đông phương học,D01; D06; D14; D15,Điểm học bạ năm 2024,18.5,""
16509,Đại Học Ngoại Ngữ Tin Học TPHCM,"7320108",Quan hệ công chúng,A01; D01; D14; D15,Điểm học bạ năm 2024,24.5,Tiếng Anh nhân hệ số 3
16510,Đại Học Ngoại Ngữ Tin Học TPHCM,"7320108",Quan hệ công chúng,A01; D01; D14; D15,Điểm học bạ năm 2024,24.75,Đợt 2
16511,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340101",Quản trị kinh doanh,A01; D01; D07; D11,Điểm học bạ năm 2024,24.75,Đợt 2
16512,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340101",Quản trị kinh doanh,A01; D01; D07; D11,Điểm học bạ năm 2024,24.5,Tiếng Anh nhân hệ số 2
16513,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340120",Kinh doanh quốc tế,A01; D01; D07; D11,Điểm học bạ năm 2024,24.5,Tiếng Anh nhân hệ số 3
16514,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340120",Kinh doanh quốc tế,A01; D01; D07; D11,Điểm học bạ năm 2024,24.75,Đợt 2
16515,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340122",Thương mại điện tử,A00; A01; D01; D07,Điểm học bạ năm 2024,18.75,Đợt 2
16516,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340122",Thương mại điện tử,A00; A01; D01; D07,Điểm học bạ năm 2024,18.5,""
16517,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340201",Tài chính - Ngân hàng,A01; D01; D07; D11,Điểm học bạ năm 2024,18.0,""
16518,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340201",Tài chính - Ngân hàng,A01; D01; D07; D11,Điểm học bạ năm 2024,18.25,Đợt 2
16519,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340301",Kế toán,A01; D01; D07; D11,Điểm học bạ năm 2024,18.25,Đợt 2
16520,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340301",Kế toán,A01; D01; D07; D11,Điểm học bạ năm 2024,18.0,""
16521,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340302",Kiểm toán,A01; D01; D07; D11,Điểm học bạ năm 2024,18.25,Đợt 2
16522,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340302",Kiểm toán,A01; D01; D07; D11,Điểm học bạ năm 2024,18.0,""
16523,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380101",Luật,A01; C00; D01; D66,Điểm học bạ năm 2024,18.0,""
16524,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380101",Luật,A01; C00; D01; D66,Điểm học bạ năm 2024,18.25,Đợt 2
16525,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380107",Luật kinh tế,A01; D01; D15; D66,Điểm học bạ năm 2024,18.0,""
16526,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380107",Luật kinh tế,A01; D01; D15; D66,Điểm học bạ năm 2024,18.25,Đợt 2
16527,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480107",Trí tuệ nhân tạo,A00; A01; D01; D07,Điểm học bạ năm 2024,18.25,Đợt 2
16528,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480201",Công nghệ thông tin,A00; A01; D01; D07,Điểm học bạ năm 2024,18.75,Đợt 2
16529,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480201",Công nghệ thông tin,A00; A01; D01; D07,Điểm học bạ năm 2024,18.5,""
16530,Đại Học Ngoại Ngữ Tin Học TPHCM,"7510605",Logistics và quản lý chuỗi cung ứng,A01; D01; D07; D11,Điểm học bạ năm 2024,24.5,Tiếng Anh nhân hệ số 4
16531,Đại Học Ngoại Ngữ Tin Học TPHCM,"7510605",Logistics và quản lý chuỗi cung ứng,A01; D01; D07; D11,Điểm học bạ năm 2024,24.75,Đợt 2
16532,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810103",Quản trị dịch vụ du lịch và lữ hành,A01; D01; D14; D15,Điểm học bạ năm 2024,24.0,Tiếng Anh nhân hệ số 3
16533,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810103",Quản trị dịch vụ du lịch và lữ hành,A01; D01; D14; D15,Điểm học bạ năm 2024,24.25,Đợt 2
16534,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810201",Quản trị khách sạn,A01; D01; D14; D15,Điểm học bạ năm 2024,24.0,Tiếng Anh nhân hệ số 4
16535,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810201",Quản trị khách sạn,A01; D01; D14; D15,Điểm học bạ năm 2024,24.25,Đợt 2
16536,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220201",Ngôn ngữ Anh,"",Điểm ĐGNL HCM năm 2024,550.0,""
16537,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220204",Ngôn ngữ Trung Quốc,"",Điểm ĐGNL HCM năm 2024,550.0,""
16538,Đại Học Ngoại Ngữ Tin Học TPHCM,"7220210",Ngôn ngữ Hàn Quốc,"",Điểm ĐGNL HCM năm 2024,550.0,""
16539,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310206",Quan hệ quốc tế,"",Điểm ĐGNL HCM năm 2024,550.0,""
16540,Đại Học Ngoại Ngữ Tin Học TPHCM,"7310608",Đông phương học,"",Điểm ĐGNL HCM năm 2024,550.0,""
16541,Đại Học Ngoại Ngữ Tin Học TPHCM,"7320108",Quan hệ công chúng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16542,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340101",Quản trị kinh doanh,"",Điểm ĐGNL HCM năm 2024,550.0,""
16543,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340120",Kinh doanh quốc tế,"",Điểm ĐGNL HCM năm 2024,550.0,""
16544,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340122",Thương mại điện tử,"",Điểm ĐGNL HCM năm 2024,550.0,""
16545,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340201",Tài chính - Ngân hàng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16546,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340301",Kế toán,"",Điểm ĐGNL HCM năm 2024,550.0,""
16547,Đại Học Ngoại Ngữ Tin Học TPHCM,"7340302",Kiểm toán,"",Điểm ĐGNL HCM năm 2024,550.0,""
16548,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380101",Luật,"",Điểm ĐGNL HCM năm 2024,550.0,""
16549,Đại Học Ngoại Ngữ Tin Học TPHCM,"7380107",Luật kinh tế,"",Điểm ĐGNL HCM năm 2024,550.0,""
16550,Đại Học Ngoại Ngữ Tin Học TPHCM,"7480201",Công nghệ thông tin,"",Điểm ĐGNL HCM năm 2024,550.0,""
16551,Đại Học Ngoại Ngữ Tin Học TPHCM,"7510605",Logistics và quản lý chuỗi cung ứng,"",Điểm ĐGNL HCM năm 2024,550.0,""
16552,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810103",Quản trị dịch vụ du lịch và lữ hành,"",Điểm ĐGNL HCM năm 2024,550.0,""
16553,Đại Học Ngoại Ngữ Tin Học TPHCM,"7810201",Quản trị khách sạn,"",Điểm ĐGNL HCM năm 2024,550.0,""
16554,Đại Học Phan Châu Trinh,"7340101",Quản trị bệnh viện,A00; A01; D01,Điểm thi THPT năm 2024,16.0,""
16555,Đại Học Phan Châu Trinh,"7720101",Y khoa (Bác sĩ đa khoa),A00; B00; D08,Điểm thi THPT năm 2024,22.5,""
16556,Đại Học Phan Châu Trinh,"7720301A",Điều dưỡng đa khoa,A00; B00; D08,Điểm thi THPT năm 2024,19.0,""
16557,Đại Học Phan Châu Trinh,"7720301B",Điều dưỡng nha khoa,A00; B00; D08,Điểm thi THPT năm 2024,19.0,""
16558,Đại Học Phan Châu Trinh,"7720501",Răng - Hàm - Mặt,A00; B00; D08,Điểm thi THPT năm 2024,22.5,""
16559,Đại Học Phan Châu Trinh,"7720601",Kỹ thuật xét nghiệm y học,A00; B00; D08,Điểm thi THPT năm 2024,19.0,""
16560,Đại Học Phan Châu Trinh,"7340101",Quản trị bệnh viện,A00; A01; D01,Điểm học bạ năm 2024,16.0,""
16561,Đại Học Phan Châu Trinh,"7720101",Y khoa (Bác sĩ đa khoa),A00; B00; D08,Điểm học bạ năm 2024,24.0,""
16562,Đại Học Phan Châu Trinh,"7720301A",Điều dưỡng đa khoa,A00; B00; D08,Điểm học bạ năm 2024,19.0,""
16563,Đại Học Phan Châu Trinh,"7720301B",Điều dưỡng nha khoa,A00; B00; D08,Điểm học bạ năm 2024,19.0,""
16564,Đại Học Phan Châu Trinh,"7720501",Răng - Hàm - Mặt,A00; B00; D08,Điểm học bạ năm 2024,24.0,""
16565,Đại Học Phan Châu Trinh,"7720601",Kỹ thuật xét nghiệm y học,A00; B00; D08,Điểm học bạ năm 2024,19.0,""
16566,Đại Học Phan Châu Trinh,"7340101",Quản trị bệnh viện,"",Điểm ĐGNL HCM năm 2024,500.0,""
16567,Đại Học Phan Châu Trinh,"7720101",Y khoa (Bác sĩ đa khoa),"",Điểm ĐGNL HCM năm 2024,700.0,""
16568,Đại Học Phan Châu Trinh,"7720301A",Điều dưỡng đa khoa,"",Điểm ĐGNL HCM năm 2024,600.0,""
16569,Đại Học Phan Châu Trinh,"7720301B",Điều dưỡng nha khoa,"",Điểm ĐGNL HCM năm 2024,600.0,""
16570,Đại Học Phan Châu Trinh,"7720501",Răng - Hàm - Mặt,"",Điểm ĐGNL HCM năm 2024,700.0,""
16571,Đại Học Phan Châu Trinh,"7720601",Kỹ thuật xét nghiệm y học,"",Điểm ĐGNL HCM năm 2024,600.0,""
16572,Đại Học Phan Thiết,"7220201",Ngôn ngữ Anh,D01; D14; D15; D66,Điểm thi THPT năm 2024,15.0,""
16573,Đại Học Phan Thiết,"7340101",Quản trị Kinh doanh,A00; A01; C04; D01,Điểm thi THPT năm 2024,15.0,""
16574,Đại Học Phan Thiết,"7340201",Tài chính - Ngân hàng,A00; A01; C04; D01,Điểm thi THPT năm 2024,15.0,""
16575,Đại Học Phan Thiết,"7340301",Kế toán,A00; A01; C04; D01,Điểm thi THPT năm 2024,15.0,""
